epoch,acc,loss
111,0.8438172076315089,0.0015427625445740907
112,0.8452158698052035,0.001537659898767824
113,0.8445545370803286,0.001533012554538123
114,0.8432240672175659,0.001528420474071206
115,0.8453362385788306,0.0015237963544371884
116,0.8466310048851732,0.0015193946378706483
117,0.8451253023917364,0.0015153218778017324
118,0.8453362217398502,0.0015105662103157675
119,0.8467707176379559,0.0015065694948232361
120,0.8475813363699635,0.0015024418459219583
121,0.8470144906386131,0.001498643172729443
122,0.8478100246378124,0.0014942337374616364
123,0.8507013843198529,0.0014904504155347567
124,0.8486044999729893,0.0014866199864350226
125,0.851137185952054,0.0014824118679222305
126,0.8482210227726821,0.0014789276625313734
127,0.8480040488221721,0.001474701706215639
128,0.8471081328498943,0.0014707922678641274
129,0.8482910744277886,0.0014676130665967348
130,0.8482560784292863,0.001464132954379034
131,0.8486150040754823,0.0014601298291528507
132,0.8501420458870619,0.0014573932094958865
133,0.8504927268477299,0.0014529561360821864
134,0.8525580473010316,0.001449585638025717
135,0.850383955801549,0.0014462400390662152
136,0.8512049232363166,0.001442878566172826
137,0.8524251158996548,0.0014397518003501433
138,0.8532758551328171,0.001436525132223095
139,0.8546186671663293,0.0014337807714170671
140,0.8523734213525405,0.0014303416300840643
141,0.8520155033723121,0.0014266120182191578
142,0.8514476060332739,0.001423738818540501
143,0.8535124532310417,0.0014206335303528158
144,0.8524993276916811,0.001417388756563177
145,0.8539632676428209,0.001414904853897044
146,0.8515682874239079,0.0014125238823174027
147,0.8539255007500072,0.0014091223344152518
148,0.8541330926621441,0.0014058901480453365
149,0.8532102469371573,0.001402885214145809
150,0.8525209552504022,0.0013999090973713807
151,0.8554384132671784,0.0013971270161217304
152,0.8561472400421519,0.001394822364965362
153,0.8580336579292879,0.0013917862236157326
154,0.8592246894879192,0.0013893314410677606
155,0.8602172323941115,0.0013861691044651874
156,0.8569848526753652,0.0013834683052285036
157,0.8589373152352234,0.0013814818934691994
158,0.8587460047995563,0.0013785633718962427
159,0.8599634620106273,0.001376495896233037
160,0.8599715728930828,0.0013741175012429133
161,0.8601480276595317,0.0013713634064454468
162,0.860746864246146,0.001368791574764696
163,0.862739031036873,0.0013660509527698493
164,0.8637998377795711,0.0013637278532826513
165,0.8623513427015912,0.0013611858088372801
166,0.8662999188953451,0.0013590310389100836
167,0.8646817388021358,0.0013564562638010411
168,0.8644441358711688,0.001354722108382882
169,0.8657460847243065,0.0013525025251910358
170,0.8720812859022029,0.0013495588655303746
171,0.8694509073223233,0.0013468135096082639
172,0.8687973159845634,0.0013446660233126962
173,0.8642175055405484,0.0013423174053781369
174,0.8680073058658652,0.0013408383345147887
175,0.8586128339104588,0.001341178392283535
176,0.8695454611906557,0.0013382877800571878
177,0.8623117337846969,0.00133376554095274
178,0.8677466292552349,0.0013311020032849346
179,0.8654674197526256,0.0013290787316157144
180,0.8667417177704952,0.0013270274602344486
181,0.8682515109066471,0.001325369038568985
182,0.8664976521457792,0.0013230078266891797
183,0.8676871735418858,0.0013218482753738026
184,0.8694354468931532,0.0013194710496529068
185,0.8680753698798038,0.0013181620363079244
186,0.8702160167587177,0.0013159344582546987
187,0.8699315817366801,0.0013136523026104332
188,0.8678626302646415,0.0013114023398223746
189,0.8698187972398083,0.001310505981415076
190,0.8676469737104237,0.0013077603083003664
191,0.870251694548825,0.0013074829467601505
192,0.8691869918006419,0.001305144779058382
193,0.8712075068277094,0.001303989326606417
194,0.8705513887341247,0.001300665409870095
195,0.8691536961649565,0.001298947879238547
196,0.873173854436575,0.0012973176483524287
197,0.8677513782753538,0.0012959870313515578
198,0.872541787699199,0.0012948256046532115
199,0.8688464325105129,0.0012942390478813328
